id,city_id,name,description,field,url,address,phone,created_at,updated_at
bb6a2411-8429-4c8b-9e84-1ca6e93b48d6,4f57524a-5e38-4a9a-b59d-e2f1a90eae79,MG Millet Learning Center,,,,3660 SOUTHFIELD DR,(989)777-2520,2025-05-19 00:40:27.511726+00,2025-05-19 00:40:27.511726+00
bb84fbc3-08eb-4c60-85da-d61a845c1881,d1140f23-b40e-40a9-a3e0-898d3faa3e6f,HARMONY SCIENCE ACADEMY-KATY,,,http://hsakaty.harmonytx.org/,22400 GRAND CORNER DR,(832)437-3926,2025-05-19 00:41:42.050163+00,2025-05-19 00:41:42.050163+00
bba54942-ff04-40c0-b3e3-688d4e145e64,6c173610-e5f1-42ca-8bcf-40af299c595b,Warlick Academy,,,http://www.gaston.k12.nc.us/warlick,1316 Spencer Mountain Road,(704)836-9608,2025-05-19 00:37:11.28369+00,2025-05-19 00:37:11.28369+00
bbb8cde8-64cc-42f1-8c22-b682d8008c69,64463360-b0ab-4355-94bf-e1b790d0b673,American River Collegiate Academy,,,http://americanriveracademy.org,7755 Hazel Ave.,(916)672-3550,2025-05-19 00:51:22.537289+00,2025-05-19 00:51:22.537289+00
bbf65a96-a554-4352-adc4-83330cea556a,9cfbdda8-1310-4b9e-96bc-23cd90da6078,Washington Youth Academy,,,http://www.ngycp.org/site/state/wa/,1207 Carver St,(360)473-2612,2025-05-19 00:37:02.021414+00,2025-05-19 00:37:02.021414+00
bc095a39-b3d4-4fd6-a86b-a8676e82ef2e,7ae465ac-8ea0-46df-aa48-e2a6d4b13ae1,DISSTON ACADEMY,,,http://www.hamilton.pinellas.k12.fl.us,5125 11TH AVE S,(727)893-1115,2025-05-19 00:36:29.206533+00,2025-05-19 00:36:29.206533+00
bc3cca7e-7b59-47e6-be8c-8cc5f78f059d,b217b1f4-eb7f-451d-bef8-7c85cda9e8b2,KEYS VOC CENTER,,,http://ossdgreyhounds.wixsite.com/oshscte-1,6701 Old Spanish Trail,(228)872-3411,2025-05-19 00:44:16.199201+00,2025-05-19 00:44:16.199201+00
bc5c4832-c994-478a-9eba-ab8299db9958,d52ae451-6f08-4258-8735-e0d330cc9d26,EBR Virtual Academy,,,,802 Mayflower Street,(225)478-9264,2025-05-19 00:28:37.855546+00,2025-05-19 00:28:37.855546+00
bc6b7ac9-c7af-4b95-9b72-e877c0a59a91,5bd18026-113e-4d3d-8a23-30a03082dcda,COLLIER JUVENILE DETENTION CENTER,,,,3315 TAMIAMI TRL E,(239)417-6277,2025-05-19 00:35:39.897355+00,2025-05-19 00:35:39.897355+00
bc8a1adc-572a-4b73-96d9-ac7d27b3110b,5640e739-4f50-4a9f-a8c9-8625931c0b0c,Century Academy,,,http://www.conejousd.org,33 Greta St.,(805)496-0286,2025-05-19 00:24:59.443325+00,2025-05-19 00:24:59.443325+00
bc903e65-9f65-46f5-9c73-508c0b18be17,d39c2c3f-af47-4e9f-a1f8-937fe8025438,IDAHO HOME LEARNING ACADEMY,,,,195 SOUTH 300 EAST,(208)534-6080,2025-05-19 00:53:58.073883+00,2025-05-19 00:53:58.073883+00
bc935a43-47f8-41b4-a3ca-979727a55e7e,e3af8c9f-e465-41eb-9c3a-4bae2a817f93,LONE STAR INTERNATIONAL ACADEMY,,,http://www.lonestartx.org,5301 DEMOCRACY DR,(972)244-7220,2025-05-19 00:31:24.745711+00,2025-05-19 00:31:24.745711+00
bca22cec-e3b2-4f59-a5bc-6d0115027dda,ddf1d159-2a40-4528-97fe-4698334cb1b2,Academy of the Canyons,,,http://www.academyofthecanyons.com,26455 Rockwell Canyon Rd.,(661)362-3056,2025-05-19 00:33:37.967949+00,2025-05-19 00:33:37.967949+00
bca2c5c1-d29c-49da-b3af-c83fd99bfbd7,96dfffea-0b89-4d2e-8043-bc40214f18f3,LEARNING LODGE ACADEMY,,,http://www.learninglodgeacademy.com,10534 LITTLE RD,(727)868-0067,2025-05-19 00:35:44.990872+00,2025-05-19 00:35:44.990872+00
bcc5fece-2570-429f-8a57-bbe8e4c6f8f8,4c800340-e37f-4cbc-8516-52d951d5f644,VIRTUAL INNOVATOR'S ACADEMY,,,,916 EAGLE AVE,(718)742-7980,2025-05-19 00:39:58.259877+00,2025-05-19 00:39:58.259877+00
bcdde258-1bac-416f-b3e9-eed95002272f,0ecbd347-f9d6-4ca5-8064-b8d6f0e7d5d3,Academy of Media Arts,,,http://academyofmediaarts.org/,2009 West Martin Luther King Blvd.,(424)253-8984,2025-05-19 00:17:47.703863+00,2025-05-19 00:17:47.703863+00
bced4b8e-48ad-4016-9664-3f55ee2651af,7ab9f02f-04af-468c-a252-8e884b0fbebd,PAINT ROCK FRONTIER ACADEMY,,,,917 MIDWESTERN PKWY,(325)732-4314,2025-05-19 00:31:23.349068+00,2025-05-19 00:31:23.349068+00
bcf07b41-3703-4de8-83fd-6b5e2e0b9cc5,671aa27a-2213-4f55-8ce4-2ff2c9af2c24,Universal Learning Academy,,,http://www.ulapsa.org,28015 JOY RD,(734)402-5900,2025-05-19 00:43:36.320085+00,2025-05-19 00:43:36.320085+00
bcf9b973-89f8-4de1-8a01-13a656cf7ac2,de9bfc97-455b-4e67-957d-29f44df24d5d,Oak Knoll Early Childhood Center,,,,409 1St St,(224)357-5550,2025-05-19 00:31:12.936528+00,2025-05-19 00:31:12.936528+00
bd1a8846-0be4-44ae-9e73-8d9c9db1b8c2,7c7faadf-a77f-4c8f-aa40-6c4fb3d17084,Rosa Parks Learning Center,,,http://rosaparkslc.lausd.org,8855 Noble Ave.,(818)895-9620,2025-05-19 00:51:26.801072+00,2025-05-19 00:51:26.801072+00
bd2915d5-2420-4140-928e-87cb1f8e9948,4f57524a-5e38-4a9a-b59d-e2f1a90eae79,Saginaw ISD Transitions Center,,,http://www.sisd.com,3860 FASHION SQUARE BLVD,(989)399-7400,2025-05-19 00:40:28.123467+00,2025-05-19 00:40:28.123467+00
bd906c15-7c32-4ed0-a8a9-df66560743fa,2dcffe66-b746-491a-9081-88a12c701a01,Carrie Gosch PK Center,,,,4001 Indianapolis Blvd,(219)391-4172,2025-05-19 00:47:40.546733+00,2025-05-19 00:47:40.546733+00
bdce6cde-add4-4dce-863d-4ca7feb265b8,03d11442-6af7-4117-a9b1-fcf6d0bda8a7,ALTERNATIVE LEARNING CENTER,,,http://www.masd.k12.ms.us,215 East 5th Street,(662)746-0985,2025-05-19 00:53:52.795526+00,2025-05-19 00:53:52.795526+00
bdd6af9f-8763-42b1-a8c0-cd9e0678fa01,c0f6632f-e3e0-4d2c-8468-16ef4dab583b,Kelso Virtual Academy,,,,257 Alpha Dr,(360)232-5000,2025-05-19 00:37:28.698286+00,2025-05-19 00:37:28.698286+00
bdeb891d-1479-4941-843f-d0410ea4c6ad,db57eb45-4de6-4db9-8ccf-90cb1cc379d1,Impact Academy 3,,,,320 N Tibbs Ave,(317)226-4411,2025-05-19 00:27:17.885088+00,2025-05-19 00:27:17.885088+00
bdec9a30-a2b8-4768-94c1-793260737973,dca3916d-aa18-43a3-9a70-10d75b9d6341,Pleasant Hill Academy,,,,1350 W North Bend Rd,(513)363-4300,2025-05-19 00:32:00.410495+00,2025-05-19 00:32:00.410495+00
bdefe712-ec8d-4f28-800c-fbb846d66fe0,3644ce40-eb26-4f4a-9b25-cf76cc8a8e78,Wauwatosa Virtual Academy,,,http://www.wauwatosa.k12.wi.us/site/Default.aspx?PageID=190,12121 W North Ave,(414)773-1000,2025-05-19 00:51:16.764587+00,2025-05-19 00:51:16.764587+00
bdf621b4-9d61-4872-8056-a5122b483849,421f2852-60ac-4534-8696-306d2635e2ca,Oak Park Virtual Academy,,,,13900 GRANZON ST,(586)465-9474,2025-05-19 00:39:36.293973+00,2025-05-19 00:39:36.293973+00
be018352-6400-4dd0-9a5e-68cd1bbcfd6b,3d29bcbd-cf6f-474f-9625-7d89e7c54bb5,Alaska REACH Academy,,,http://reach3.wixsite.com/akreach,249 Jon Summar Way,(907)883-2591,2025-05-19 00:54:51.753901+00,2025-05-19 00:54:51.753901+00
be10fbe7-0380-485b-8f4c-ab7b84a0ed3f,1d37f40c-5cbf-44cd-bafb-e392e8d56195,TAYLORSVILLE ATTENDANCE CENTER,,,http://www.smithcountyschools.net,324 HESTER STREET,(601)785-6942,2025-05-19 00:44:40.733702+00,2025-05-19 00:44:40.733702+00
be11345b-9e1a-45fe-9634-373aa742de1c,f23bf04c-9291-477c-9baf-679ca3496dd0,Cascade Opportunity Center,,,http://www.cascade.k12.or.us,11463 W Stayton Rd SE,(503)749-8020,2025-05-19 00:54:19.395518+00,2025-05-19 00:54:19.395518+00
be1df15f-773d-4cdb-b1ea-b131ce971550,449eefcf-837e-4d19-8143-aa4148a54213,WEST EARLY CHILDHOOD CENTER,,,,5323 VILLE MARIA LANE,(314)953-7650,2025-05-19 00:45:39.53058+00,2025-05-19 00:45:39.53058+00
be2dba77-3a75-4f5e-a208-3078aa23a21e,20e30b2f-f5fc-41d4-8e58-c9bf0ca0e15a,OCVS DIGITAL ACADEMY,,,http://ocvs.ocps.net/,4000 SILVER STAR RD,(407)317-3327,2025-05-19 00:30:13.016306+00,2025-05-19 00:30:13.016306+00
be43608c-7e57-4595-8eb8-f6857789285c,4f57524a-5e38-4a9a-b59d-e2f1a90eae79,Career Opportunities Center,,,http://www.saginawcareercomplex.com,2102 WEISS ST,(989)399-6150,2025-05-19 00:40:25.732403+00,2025-05-19 00:40:25.732403+00
be4d3e22-c3c1-4f4b-bba7-8332598684b5,4aa4d124-d2d8-462a-9de8-bf6125642c5d,Rocklin Academy,,,http://www.rocklinacademy.org,6532 Turnstone Way,(916)632-6580,2025-05-19 00:42:02.497661+00,2025-05-19 00:42:02.497661+00
be582350-a741-4747-9da7-77d377356763,4eaf7e26-a6f5-4495-bf89-9dfba1401506,PFLUGERVILLE ACADEMIC AND CAREER EDUCATION (PACE),,,,700 W PECAN ST,(512)594-1900,2025-05-19 00:41:36.296027+00,2025-05-19 00:41:36.296027+00
be6898f0-6cbc-4baa-9d7b-f1a60b50c1bc,6315db7d-51fc-406c-9b9b-a7890b64c36d,Olympic Peninsula Academy,,,http://www.sequimschools.org,400 N. 2nd Ave,(360)582-3403,2025-05-19 00:49:34.509506+00,2025-05-19 00:49:34.509506+00
be6f4d94-dca8-4b0b-8693-0c1d27315d94,0d6ff7c9-6854-4547-b2c9-a9be90709a50,Calvin Donaldson Environmental Science Academy,,,http://cde.hcde.org/,927 West  37th ST,(423)825-7337,2025-05-19 00:30:33.925774+00,2025-05-19 00:30:33.925774+00
be6fcf8d-c5e9-4d00-8e0f-d0534d997b09,d983abb8-cf1c-463d-bed0-5c01e8881644,Monticello Academy,,,http://www.monticelloacademy.net,2782 S CORPORATE PARK DRIVE,(801)417-8040,2025-05-19 00:41:20.203387+00,2025-05-19 00:41:20.203387+00
be7d86db-1ac1-4950-835c-658a87c6474a,1eceb027-32b4-4765-a200-922562501a58,Horizon Academy,,,http://tworivers.wsd.net,955 W 12th Street,(801)476-3924,2025-05-19 00:36:43.926985+00,2025-05-19 00:36:43.926985+00
bea34b0c-f303-4e5e-a700-471ce93d2fa4,3a527115-553a-411c-9683-a6486f8c5700,SPORTS LEADERSHIP AND MANAGEMENT ACADEMY (TAMPA),,,,7116 GUNN HWY,(813)920-8802,2025-05-19 00:30:02.230044+00,2025-05-19 00:30:02.230044+00
beacedb8-4495-4ce6-ab57-e5a383af260c,f07bf53d-8b06-4e89-a77e-7e1034d558d4,Central High Area Learning Center,,,http://chs.isd77.org/,110 FULTON ST,(507)387-3047,2025-05-19 00:48:20.517848+00,2025-05-19 00:48:20.517848+00
bef3f883-c2e6-44ae-be4f-a6d2e3838a52,5bfb3e1a-58d6-4a75-9da9-a482cbdcab6d,Pirie Elem Fine Arts & Academic C,,,http://www.cps.edu,650 E 85th St,(773)535-3435,2025-05-19 00:25:55.674576+00,2025-05-19 00:25:55.674576+00
bef6bc33-d916-4049-b518-81b4f7af8968,21d2ea96-77a4-429d-91dd-1f2655311bea,WIMAUMA ACADEMY,,,,4337 SAFFOLD RD,(813)671-5213,2025-05-19 00:53:12.748976+00,2025-05-19 00:53:12.748976+00
bf0bae2a-8b39-4bc7-986d-b8db065c4f37,01f472cf-0f8c-4255-977a-c60a99bd580e,LAFAYETTE ACADEMY,,,http://www.lafayetteacademynyc.com/,154 W 93RD ST,(212)222-2857,2025-05-19 00:25:24.755462+00,2025-05-19 00:25:24.755462+00
bf252fc3-129a-4412-af37-ded69af610c3,30c38240-b53c-469d-aae8-51d36336ce6f,Woodworth-Monroe TK-8 Academy,,,http://woodworth-monroe.inglewoodusd.com/,10711 10th Ave.,(310)680-5310,2025-05-19 00:33:44.240738+00,2025-05-19 00:33:44.240738+00
bf267c7a-b710-4c5a-aea9-be40b8c50c56,f2d0ce35-4826-4e45-994a-ff12b2a91d9b,Pasadena Rosebud Academy,,,http://rosebudacademy.com,3544 North Canon Blvd.,(626)797-7704,2025-05-19 00:46:55.661341+00,2025-05-19 00:46:55.661341+00
bf3cee7d-b21d-4ae5-a412-25db06464d5b,61affb92-e149-4319-9e32-d18252a69b1b,MARCO ISLAND ACADEMY,,,http://www.marcoislandacademy.org,2255 SAN MARCO RD,(239)393-5133,2025-05-19 00:43:46.766282+00,2025-05-19 00:43:46.766282+00
bf57c3a5-9d23-49ed-ad40-57f17d88e109,ecd7e53a-d10f-4ad5-a352-045a7bd4725a,Toddler Learning Center,,,,950 SE Regatta Dr #101,(360)679-1039,2025-05-19 00:44:38.297177+00,2025-05-19 00:44:38.297177+00
bf631a1f-78d0-4531-bbbe-d641a53b13a0,9eb458c2-44e4-471a-8523-7c9b5ae64eff,ALICE CARLSON APPLIED LRN CTR,,,http://www.fortworthisd.org,3320 W CANTEY ST,(817)815-5700,2025-05-19 00:28:50.921721+00,2025-05-19 00:28:50.921721+00
bf6c570b-23b8-4a6a-9bad-d078cdb02e4b,23bfb26f-e010-4c3a-9861-5e4b781c8d8e,POINCIANA ACADEMY OF FINE ARTS,,,http://www.osceolaschools.net,4201 RHODODENDRON AVE,(407)343-4500,2025-05-19 00:36:03.568984+00,2025-05-19 00:36:03.568984+00
bf7e73fb-e297-416a-9739-f78008fb6ce7,73a15a40-12b0-47a6-9ed3-adab39a62311,WEST VALLEY VIRTUAL ACADEMY K-6,,,,9206 Zier Road,(509)823-2602,2025-05-19 00:36:47.159353+00,2025-05-19 00:36:47.159353+00
bf808bb6-c3e3-45ec-a174-37e9d4a9e343,9ba9c8cb-73b8-4f8e-bf15-b8eeac7fbc8a,KIRKPATRICK  HEALTH /WELLNESS,,,,1101 SMITH STREET,(662)627-8588,2025-05-19 00:49:12.286121+00,2025-05-19 00:49:12.286121+00
bf834129-2393-4997-9401-4c81a735f31d,ce2a86db-089e-408a-b32f-a76fc86b8c01,ERNESTO SERNA FINE ARTS ACADEMY,,,http://www.sisd.net,11471 ALAMEDA AVE,(915)937-4800,2025-05-19 00:27:56.690126+00,2025-05-19 00:27:56.690126+00
bf95378e-50ba-4da1-b6ac-0447da0a1f09,7eadca67-1fb0-4f95-83d4-37a5fbc50a5c,THE HOPE ACADEMY FOR AUTISM,,,http://www.hopecenterforautism.org,2580 SE WILLOUGHBY BLVD,(772)334-3288,2025-05-19 00:40:45.29714+00,2025-05-19 00:40:45.29714+00
bfb765e1-8d8a-4e22-960f-f92f175ae573,ecd7e53a-d10f-4ad5-a352-045a7bd4725a,iGrad Academy,,,,#1 Wildcat Way,(253)373-4723,2025-05-19 00:44:38.967321+00,2025-05-19 00:44:38.967321+00
bfeb48b8-c931-4154-a5f1-23a58116fac9,901f8f07-2853-4963-8ded-d1bc6b7788ec,RISING LEADERS ACADEMY,,,,1527 LINCOLN AVE,(850)215-0844,2025-05-19 00:35:46.52805+00,2025-05-19 00:35:46.52805+00
c001db63-19f1-44ac-9e82-21be383da8ea,c7733312-0f42-4a69-a473-d09428c7aac6,Arthur A. Benjamin Health Professions High,,,,451 McClatchy Way,(916)395-5010,2025-05-19 00:18:26.828098+00,2025-05-19 00:18:26.828098+00
c006a711-4c3b-45b4-acf4-fd025d6187c6,53635271-7a55-4e31-b968-c6e2103bf132,TEKOA ACADEMY OF ACCELERATED STUDIES,,,http://WWW.tekoacharterschool.org,3700 PROCTOR,(409)982-5400,2025-05-19 00:37:25.55726+00,2025-05-19 00:37:25.55726+00
c00de1c7-a81e-45d5-89be-da1a40af9d3c,31c936e0-31fc-450f-8726-1f6e0399ebdd,PELAHATCHIE ATTENDANCE CENTER,,,http://www.rcsd.ms/~web44/,213 Brooks Street,(601)854-8135,2025-05-19 00:53:44.177423+00,2025-05-19 00:53:44.177423+00
c00e1077-92e5-444e-868d-9f886acbad20,c3f3efb0-dbba-4055-a5c8-a3057dad05e2,PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE ACADEMY (THE),,,http://www.franklinmagnet.org,850 KENT AVE,(718)622-9285,2025-05-19 00:26:31.609312+00,2025-05-19 00:26:31.609312+00
c0123fbf-a85b-4e68-91e4-e99d4c89e622,9759c2c7-d2a6-4915-a007-bcf589c32c0f,LILA Kinder Center,,,http://www.mylila.org/,121 SE 11TH AVE,(651)464-0771,2025-05-19 00:48:37.105703+00,2025-05-19 00:48:37.105703+00
c02f19f9-0d17-446b-995d-d3bebc389867,d52ae451-6f08-4258-8735-e0d330cc9d26,Louisiana Key Academy Baton Rouge,,,,3172 Government St,(225)298-1223,2025-05-19 00:28:33.279147+00,2025-05-19 00:28:33.279147+00
c03288cf-63eb-4ca4-8098-e561da99d218,62112bda-636a-4703-afb1-34b95e68d4a4,Yuba City Independence Academy,,,http://alt.ycusd.k12.ca.us/,984 B St.,(530)822-5244,2025-05-19 00:42:14.008771+00,2025-05-19 00:42:14.008771+00
c0513218-1103-40df-8ee2-516390d026fb,4c800340-e37f-4cbc-8516-52d951d5f644,SOUTH BRONX LITERACY ACADEMY,,,,628 TRINTON AVE,(718)401-4246,2025-05-19 00:39:54.598646+00,2025-05-19 00:39:54.598646+00
c05289c2-b381-447a-af95-b2209819d707,fcd264c3-9656-47e3-a31b-6d8bc3a6daf5,Cullman Child Development Center,,,http://cdc.ccboe.org/,17600 US Highway 31 N,(256)739-0486,2025-05-19 00:41:02.326672+00,2025-05-19 00:41:02.326672+00
c08739ae-1713-4a38-8704-5b2d5f2e535b,436e0ae7-38b5-4635-aa2d-fbf41f53cc52,Magnolia Science Academy Santa Ana,,,http://www.msasa.magnoliapublicschools.org,2840 West 1st St.,(714)479-0115,2025-05-19 00:33:30.06261+00,2025-05-19 00:33:30.06261+00
c08da41c-f95c-43f9-b81f-d6b450d5560a,23a9da86-6636-417f-b2a6-cbe87444b2d4,WINFREE ACADEMY NORTH RICHLAND HILLS,,,,6311 BLVD 26,(972)869-3250,2025-05-19 00:45:04.375262+00,2025-05-19 00:45:04.375262+00
c09f4e84-b7b0-45c0-a22d-70ee72f05d32,e846cf00-1be6-4e32-8a2b-00ab146d19bb,Deeper Learning Virtual Academy,,,,1117 S 104th St,(414)604-4224,2025-05-19 00:51:17.181685+00,2025-05-19 00:51:17.181685+00
c0ad17d3-2434-4d35-9b9e-1a6ffece124e,238ecc10-c546-4349-bda3-bc8516f4ebc3,La Paloma Academy,,,http://lpatucson.org/,2050 N WILMOT RD,(520)721-4205,2025-05-19 00:23:27.214101+00,2025-05-19 00:23:27.214101+00
c0aed9a9-8dd1-4650-96e9-ec0e8a0a77f3,8cc9a245-f528-4c6f-9f80-fb64fb90f9f9,Pierce County Skills Center,,,,16117 Canyon Rd E,(253)800-5950,2025-05-19 00:36:56.187142+00,2025-05-19 00:36:56.187142+00
c0c30152-0aa3-4263-bcb3-10651c92c10d,c1c9efd4-8110-483a-9818-ace464884f8f,Visions (Seamar Youth Center),,,,1603 E Illinois St,(360)647-6871,2025-05-19 00:37:01.36466+00,2025-05-19 00:37:01.36466+00
c0c3b389-2bcd-4163-b60e-88543d3e2e9c,5654a1b0-4a57-465d-a0c4-a6f634cd1265,Edgewood Elementary Academy,,,http://www.mhtigers.org/schools/edgewood-elementary-academy/,3028 HOWDEN ST,(231)830-3280,2025-05-19 00:40:34.784048+00,2025-05-19 00:40:34.784048+00
c0c43038-0328-4ed3-bf6b-10399601ef94,dca3916d-aa18-43a3-9a70-10d75b9d6341,Alliance Academy of Cincinnati,,,http://www.nhaschools.com/schools/alliance/en/pages/default,1712 Duck Creek Rd,(513)751-5555,2025-05-19 00:31:55.598387+00,2025-05-19 00:31:55.598387+00
c12d1d5a-5982-420d-bed8-df7a9e1009b1,898a46c9-2936-4535-ba65-3d5c05b37889,Rim Virtual Academy,,,http://www.rimsd.k12.ca.us,27390 Highway 18,(909)744-9520,2025-05-19 00:51:36.464702+00,2025-05-19 00:51:36.464702+00
c14f02c4-f485-4b0d-8ebb-09210bb0c961,7065ee00-c41b-45b5-98e9-34daa53fd9f5,Edison Evening Academy,,,http://www.bpsma.org,470 Forest Avenue,(508)580-7638,2025-05-19 00:34:53.642202+00,2025-05-19 00:34:53.642202+00
c15fced3-4ce3-40cc-a54d-581d819e3e8a,c0a6f4a8-b388-421c-a322-1c7dfd060cec,Choice Plus Academy,,,http://www.johnston.k12.nc.us/cpa,211 East Rose Street,(984)230-0500,2025-05-19 00:49:30.823073+00,2025-05-19 00:49:30.823073+00
c163c684-08bd-4012-aed0-99e947e38261,ffe8dc71-bd46-4062-ba6a-7a2bca5a2779,Sequoia Pathfinder Academy at Verrado Way and I-10,,,http://www.sequoiachoice.org/,20370 W. Roosevelt St,(602)712-0500,2025-05-19 00:42:26.686568+00,2025-05-19 00:42:26.686568+00
c1741a4c-1f9f-4f73-8aa9-d471f6413c81,c6f57678-17b3-4781-8c05-60d8091fd7f3,North Ridgeville Academic Center,,,,34620 Bainbridge Rd,(440)353-1131,2025-05-19 00:46:34.837605+00,2025-05-19 00:46:34.837605+00
c179c92a-ac31-4de4-bab0-ffb473645496,65eff9b7-3b5b-4629-8754-6c30e901ead8,Olympia Regional Learning Academy,,,,2400 15th Ave SE,(360)596-7730,2025-05-19 00:28:16.268381+00,2025-05-19 00:28:16.268381+00
c180ef5e-bbab-4ef2-bc78-6c222086e7c2,f4d80596-d09c-49e7-aac8-e5f0562435e2,Lexington Two Innovation Center,,,,509 Bulldog Boulevard,(803)936-5550,2025-05-19 00:45:27.534796+00,2025-05-19 00:45:27.534796+00
c18912d1-7668-4fb0-8883-381247ccea8a,179351db-2c4e-49fd-ba83-e21bb2111d51,Desert Ridge Academy,,,http://www.dsusd.k12.ca.us,79-767 Avenue 39,(760)393-5500,2025-05-19 00:38:57.393008+00,2025-05-19 00:38:57.393008+00
c1a91105-7252-43bc-9a00-18def2f96c41,3f54e224-5cd2-44b3-b398-a0ee578a72ee,Blue Oak Academy,,,http://www.blueoakacademy.org,28050 Rd. 148,(559)730-7422,2025-05-19 00:32:44.347769+00,2025-05-19 00:32:44.347769+00
c1b506c9-301b-4064-8f10-5a82291002bf,7934a833-610a-4803-8620-360b5cde9dcf,Escuela Popular/Center for Training and Careers Family Lrng,,,http://www.escuelapopular.org,149 North White Rd.,(408)275-7191,2025-05-19 00:29:30.408544+00,2025-05-19 00:29:30.408544+00
c1d6371f-b611-42dd-b797-ad6e6aeee82e,52610919-768f-43be-befe-557dc22b5b0d,Kalamazoo County Juvenile Home Youth Center School,,,,1424 GULL RD,(269)337-0067,2025-05-19 00:34:32.267866+00,2025-05-19 00:34:32.267866+00
c20e11f7-23f5-4bd2-a1fe-f958f80ffffd,36300a51-308d-4322-bed1-c8729ffb79de,Golden Heart Academy,,,http://www.k12northstar.org,1502 Wilbur St,(907)456-1536,2025-05-19 00:24:50.810302+00,2025-05-19 00:24:50.810302+00
c21f78e2-9a4d-4c25-ba27-69a5ea285e19,0d6ff7c9-6854-4547-b2c9-a9be90709a50,East Lake Academy Of Fine Arts,,,http://eastlakeacademy.hcde.org/,2700 East 34th ST,(423)493-0334,2025-05-19 00:30:34.24967+00,2025-05-19 00:30:34.24967+00
c223e234-a1db-4eed-b2b3-223d01081867,f8aafa6d-0b1a-419e-aada-2b7aecf7cf7f,EXPLORE ACADEMY - RIO RANCHO,,,http://www.explore.academy/rio,6090 ZENITH COURT,(505)306-5283,2025-05-19 00:45:46.791994+00,2025-05-19 00:45:46.791994+00
c22d6a00-dc0a-4385-8d38-6972907e0879,0ecbd347-f9d6-4ca5-8064-b8d6f0e7d5d3,WISH Academy High,,,http://www.wishcharter.org,7400 West Manchester Ave.,(310)743-6990,2025-05-19 00:17:30.424497+00,2025-05-19 00:17:30.424497+00
c252608e-fc45-4c72-b043-b9f5f6bf25c0,5c19a87b-dd6c-4140-b861-4b36889c0ffe,Patapsco High and Center for Arts,,,http://patapscohs.bcps.org,8100 Wise Ave,(443)809-7060,2025-05-19 00:29:14.43012+00,2025-05-19 00:29:14.43012+00
c25852f3-0826-40a2-beab-d025cc16caf6,5bfb3e1a-58d6-4a75-9da9-a482cbdcab6d,Owens Community Academy ES,,,http://www.cps.edu,12302 S State St,(773)535-5475,2025-05-19 00:25:45.58921+00,2025-05-19 00:25:45.58921+00
c25c7032-d69a-4ac2-b238-e97c67da4d5b,a794516e-8beb-4e2f-9ac2-78bb16bd6417,FREDERICK POST KINDER CENTER,,,,205 WEST MULLAN,(208)777-0479,2025-05-19 00:41:07.102837+00,2025-05-19 00:41:07.102837+00
c2bc64be-b3b4-4739-8753-378d4c9c1a05,4c800340-e37f-4cbc-8516-52d951d5f644,PS 246 POE CENTER,,,http://www.poecenter246.com,2641 GRAND CONCOURSE,(718)584-6764,2025-05-19 00:40:07.494438+00,2025-05-19 00:40:07.494438+00
c2fd50d1-9420-4285-a0aa-6d7d9a29640b,8dc19792-a1d5-4003-94d2-736fc640c76d,Valley Academy,,,http://www.valleyacademycharter.com/,539 N 870 W,(435)635-7815,2025-05-19 00:49:25.602051+00,2025-05-19 00:49:25.602051+00
c307a3ae-c6a2-4f4a-b072-21826185e0b9,143d9c14-409a-47a8-8bbe-8f8d9846f392,Baker Early Learning Center,,,,2725 7th St,(541)524-2310,2025-05-19 00:54:21.463483+00,2025-05-19 00:54:21.463483+00
c3159fe7-a593-4d50-bb98-2efdf96aa780,82acc5c8-7e1a-4675-a542-c4cf90662c51,Selah Academy Online,,,,308 W Naches Ave,(509)698-8062,2025-05-19 00:54:31.454761+00,2025-05-19 00:54:31.454761+00
c318510a-656f-4fba-b928-0166e8064960,4767bcf2-2f60-4db3-a6e8-1e0df82e68a9,HAYS INSPIRE ACADEMY,,,http://braination.net,2250 CLOVIS R BARKER RD,(210)638-5400,2025-05-19 00:38:49.624132+00,2025-05-19 00:38:49.624132+00
c3249505-577d-4857-8388-9345cf47bfb5,b7be173f-3bf3-4d50-ac62-b74b298a1825,Greene Online Academy of Learning,,,http://GOAL.greenek12.org,910 W. Summer ST,(423)638-1805,2025-05-19 00:48:46.350238+00,2025-05-19 00:48:46.350238+00
c345f261-e6a0-4285-b494-006e53751e60,010c0240-d1b8-409e-9cea-3fb9884e347e,West Valley Learning Center,,,,610 North Hartley St.,(209)892-4550,2025-05-19 00:51:19.683432+00,2025-05-19 00:51:19.683432+00
c346401d-2058-43f3-9a69-08089b0ff6df,ee6af5fc-6ef7-492e-a2e8-9645c648afe1,iEmpire Academy,,,http://www.realjourney.org,2050 East Pacific St.,(909)888-8390,2025-05-19 00:24:30.168458+00,2025-05-19 00:24:30.168458+00
c34a2751-a76a-4db7-9e8e-160825ff0c18,ecc4f407-d559-4787-bb1e-228db0fc4bf3,CEDAR HILL COLLEGIATE ACADEMY,,,http://www.chisd.net,1515 W BELTLINE RD,(469)272-2021,2025-05-19 00:45:16.84262+00,2025-05-19 00:45:16.84262+00
